variable,coef,se,z,p_value,ci_lower,ci_upper,model,outcome,n_obs,r2,sig
hour_sin,0.008852051293754621,0.0027678695157563786,3.198146171040007,0.0013831415248987552,0.003427126728965799,0.014276975858543442,Multi: RPI_composite (revised),mean_rpi_composite,857.0,0.19172243819728807,**
hour_cos,-0.005233693399267981,0.002549688740907834,-2.052679338970799,0.040103687151823116,-0.010230991503234612,-0.0002363952953013497,Multi: RPI_composite (revised),mean_rpi_composite,857.0,0.19172243819728807,*
storm_Harvey,-0.01957094243826375,0.02076524815425951,-0.9424853627019729,0.3459442016263009,-0.06027008095064923,0.021128196074121728,Multi: RPI_composite (revised),mean_rpi_composite,857.0,0.19172243819728807,
storm_Ian,0.009696980493585644,0.005093986149204131,1.90361343936922,0.05696054721289949,-0.00028704889660033026,0.019681009883771618,Multi: RPI_composite (revised),mean_rpi_composite,857.0,0.19172243819728807,.
storm_Ida,-0.0008341630332097635,0.008466589744430007,-0.09852408802003687,0.9215161455341598,-0.01742837400416876,0.01576004793774923,Multi: RPI_composite (revised),mean_rpi_composite,857.0,0.19172243819728807,
storm_Irma,0.021717045023021294,0.004938707899437213,4.3973131161484655,1.095991813139393e-05,0.012037355409960895,0.0313967346360817,Multi: RPI_composite (revised),mean_rpi_composite,857.0,0.19172243819728807,***
storm_Milton,-0.004835035956045825,0.008148590939022949,-0.5933585318280274,0.5529412347202347,-0.02080598072128022,0.011135908809188574,Multi: RPI_composite (revised),mean_rpi_composite,857.0,0.19172243819728807,
const,0.4057803969849433,0.01076925449490051,37.67952527977583,0.0,0.3846730460345922,0.4268877479352944,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,***
delta_forecast_1_wind_z,0.006885773507724905,0.003892307056592883,1.7690725340030964,0.07688177078603696,-0.0007430081399682513,0.014514555155418062,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,.
delta_wind_kt_z,-0.0007218906958211916,0.005217269022749942,-0.1383656262832876,0.8899514619238497,-0.010947550078067561,0.009503768686425178,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,
delta_fc_lag1_z,0.0059101696303085465,0.004212298064805229,1.4030748867677352,0.16059450899476424,-0.002345782868857468,0.014166122129474561,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,
delta_wind_lag1_z,0.00034966398559872503,0.005105016581513113,0.06849419194150502,0.9453922433790946,-0.009655984654646763,0.010355312625844212,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,
new_hurricane_warning,0.006148282610667836,0.007367004046968223,0.834570277343348,0.40395970301504314,-0.008290779995350706,0.020587345216686377,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,
warning_lag1,-0.006747300334225641,0.00683359652483646,-0.9873717755654466,0.3234604156344245,-0.020140903407783177,0.006646302739331892,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,
new_hurricane_watch,0.003894340180827884,0.004270981307981945,0.911813913479283,0.3618666848087926,-0.0044766293614605,0.012265309723116267,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,
storm_category_z,-0.0025150593165662125,0.0027375051627906827,-0.9187413966380603,0.35823085162344037,-0.007880470843128408,0.0028503522099959837,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,
log_n_posts,-0.002229604827450019,0.0024436506616024906,-0.9124073512160265,0.3615543211625255,-0.007019072114988376,0.002559862460088337,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,
hour_sin,0.006594274600435661,0.002634781116191503,2.5027789063432664,0.012322249381024088,0.0014301985055540714,0.01175835069531725,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,*
hour_cos,-0.005707189752876995,0.0021957114596442024,-2.599243961591292,0.009342934737857462,-0.010010705134221504,-0.001403674371532486,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,**
storm_Harvey,-0.005281275228008552,0.01711864505495569,-0.30851011929122696,0.7576942014404329,-0.0388332029998464,0.028270652543829294,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,
storm_Ian,0.003951495402633517,0.004544000373508264,0.8696071914234254,0.3845151063982126,-0.004954581675179234,0.012857572480446267,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,
storm_Ida,-0.0031703686387033743,0.007429784575024926,-0.4267107083239675,0.6695900500323655,-0.01773247881864346,0.011391741541236712,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,
storm_Irma,0.025050602869854697,0.0044538664917478325,5.6244620076216245,1.8608700199233616e-08,0.016321184954079183,0.03378002078563021,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,***
storm_Milton,0.003220014253655619,0.007056113082531476,0.45634391285866344,0.648142690988299,-0.010609713258947976,0.017049741766259213,Multi: RPI_composite (full),mean_rpi_composite_full,857.0,0.16471279527068006,
const,0.13493326214603846,0.015973970266999264,8.447071071917419,2.987019009329764e-17,0.10362485573260623,0.1662416685594707,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,***
delta_forecast_1_wind_z,0.008475845798443689,0.004449808234668353,1.9047665318268259,0.05681042619602424,-0.0002456180796160407,0.017197309676503417,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,.
delta_wind_kt_z,-0.003831385926874806,0.005583765718264942,-0.686165236901333,0.4926089165267219,-0.014775365632783519,0.007112593779033907,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,
delta_fc_lag1_z,0.009547549649311409,0.005462370458745333,1.7478766263510463,0.08048539301593786,-0.0011584997200449754,0.020253599018667794,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,.
delta_wind_lag1_z,-0.0020796349892390725,0.0062402769314192945,-0.33326004792644326,0.7389379944058836,-0.014310353028377016,0.01015108304989887,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,
new_hurricane_warning,0.008157058594861412,0.007121065185804932,1.1454829273465463,0.2520091636756926,-0.005799972700878283,0.022114089890601107,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,
warning_lag1,-0.005889031358438221,0.0056703707221287805,-1.0385619648211204,0.2990085028026951,-0.01700275375280101,0.005224691035924567,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,
new_hurricane_watch,-0.003992141958315198,0.0052621523836149766,-0.7586519103372468,0.448060811170783,-0.01430577111136215,0.006321487194731755,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,
storm_category_z,0.001958967747138592,0.0031704793281221687,0.6178774703757055,0.536656111178965,-0.004255057549709607,0.008172993043986792,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,
log_n_posts,-0.0038052694600615336,0.0034663839495313385,-1.0977634086310644,0.27230781340814936,-0.010599257157730666,0.0029887182376075985,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,
hour_sin,0.006242148640510987,0.0032614987438204504,1.9138896350452266,0.05563425905255077,-0.00015027143299972418,0.012634568714021698,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,.
hour_cos,-0.003107826448617378,0.0024649285196611196,-1.260818082077546,0.20737439749213005,-0.007938997571618802,0.0017233446743840468,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,
storm_Harvey,0.008830081707562953,0.01659726448091139,0.5320203047748309,0.5947119325029144,-0.023699958916909247,0.04136012233203515,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,
storm_Ian,0.003062383143014925,0.005787387365153929,0.5291477742536548,0.5967029424972499,-0.008280687657268936,0.014405453943298785,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,
storm_Ida,0.0053398685755589766,0.009243420084131147,0.5776940274224167,0.563470712205066,-0.012776901883312267,0.02345663903443022,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,
storm_Irma,0.020075620679166295,0.004924945251807772,4.076313472073065,4.575532700467299e-05,0.010422905359791516,0.029728335998541074,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,***
storm_Milton,0.017418733051603425,0.007708296911401632,2.2597382082984794,0.023837503449029282,0.0023107487231148905,0.03252671738009196,Multi: RPI_A (fear),mean_rpi_a,857.0,0.07482452033830067,*
const,0.6344491335044304,0.025900587016836264,24.495550355365186,1.6475612150181938e-132,0.5836849157729856,0.6852133512358752,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,***
